Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
278811.0,Apple Airpods Headphones,1.0,150.0,2006-11-19 16:01:00.0000000,"99 Elm St, San Francisco, CA 94016"
278812.0,Apple Airpods Headphones,1.0,150.0,2017-11-19 20:08:00.0000000,"601 Church St, Seattle, WA 98101"
278813.0,Macbook Pro Laptop,1.0,1700.0,2009-11-19 22:40:00.0000000,"131 6th St, Boston, MA 02215"
278814.0,AA Batteries (4-pack),3.0,3.8399999141693115,2016-11-19 16:45:00.0000000,"419 Hill St, Boston, MA 02215"
278815.0,Lightning Charging Cable,1.0,14.949999809265137,2018-11-19 13:06:00.0000000,"815 Dogwood St, New York City, NY 10001"
278816.0,Lightning Charging Cable,1.0,14.949999809265137,2008-11-19 08:58:00.0000000,"925 5th St, New York City, NY 10001"
278817.0,USB-C Charging Cable,1.0,11.949999809265137,2005-11-19 23:25:00.0000000,"503 Chestnut St, Boston, MA 02215"
278818.0,USB-C Charging Cable,1.0,11.949999809265137,2016-11-19 22:12:00.0000000,"541 Johnson St, New York City, NY 10001"
278819.0,iPhone,1.0,700.0,2004-11-19 06:20:00.0000000,"880 Maple St, New York City, NY 10001"
278819.0,Apple Airpods Headphones,1.0,150.0,2004-11-19 06:20:00.0000000,"880 Maple St, New York City, NY 10001"
278820.0,USB-C Charging Cable,2.0,11.949999809265137,2017-11-19 15:11:00.0000000,"882 Walnut St, Portland, OR 97035"
278821.0,USB-C Charging Cable,1.0,11.949999809265137,2025-11-19 16:17:00.0000000,"327 13th St, Dallas, TX 75001"
278822.0,Bose SoundSport Headphones,1.0,99.98999786376953,2020-11-19 08:17:00.0000000,"816 Park St, Atlanta, GA 30301"
278823.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-11-19 20:42:00.0000000,"234 9th St, Boston, MA 02215"
278824.0,27in FHD Monitor,1.0,149.99000549316406,2008-11-19 11:05:00.0000000,"677 Johnson St, Portland, OR 97035"
278825.0,Bose SoundSport Headphones,1.0,99.98999786376953,2002-11-19 00:35:00.0000000,"928 Wilson St, San Francisco, CA 94016"
278826.0,20in Monitor,1.0,109.98999786376953,2026-11-19 15:58:00.0000000,"532 Cedar St, Austin, TX 73301"
278827.0,Apple Airpods Headphones,1.0,150.0,2001-11-19 13:06:00.0000000,"305 Highland St, San Francisco, CA 94016"
278828.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 20:24:00.0000000,"470 13th St, San Francisco, CA 94016"
278829.0,iPhone,1.0,700.0,2020-11-19 22:19:00.0000000,"977 Johnson St, Los Angeles, CA 90001"
278830.0,USB-C Charging Cable,1.0,11.949999809265137,2004-11-19 13:28:00.0000000,"651 Hill St, Boston, MA 02215"
278831.0,Bose SoundSport Headphones,1.0,99.98999786376953,2011-11-19 12:37:00.0000000,"607 8th St, Los Angeles, CA 90001"
278832.0,Vareebadd Phone,1.0,400.0,2010-11-19 16:10:00.0000000,"783 12th St, San Francisco, CA 94016"
278833.0,iPhone,1.0,700.0,2004-11-19 10:34:00.0000000,"700 Pine St, San Francisco, CA 94016"
278833.0,Lightning Charging Cable,2.0,14.949999809265137,2004-11-19 10:34:00.0000000,"700 Pine St, San Francisco, CA 94016"
278834.0,Wired Headphones,1.0,11.989999771118164,2007-11-19 13:19:00.0000000,"792 9th St, Los Angeles, CA 90001"
278835.0,AAA Batteries (4-pack),1.0,2.990000009536743,2013-11-19 20:05:00.0000000,"302 Highland St, San Francisco, CA 94016"
278836.0,Wired Headphones,1.0,11.989999771118164,2026-11-19 20:48:00.0000000,"989 12th St, New York City, NY 10001"
278837.0,AA Batteries (4-pack),1.0,3.8399999141693115,2010-11-19 16:05:00.0000000,"349 9th St, San Francisco, CA 94016"
278838.0,Flatscreen TV,1.0,300.0,2012-11-19 15:37:00.0000000,"835 Main St, San Francisco, CA 94016"
278839.0,Lightning Charging Cable,1.0,14.949999809265137,2023-11-19 11:16:00.0000000,"614 Church St, San Francisco, CA 94016"
278840.0,Bose SoundSport Headphones,1.0,99.98999786376953,2023-11-19 20:46:00.0000000,"490 Walnut St, Los Angeles, CA 90001"
278840.0,27in FHD Monitor,1.0,149.99000549316406,2023-11-19 20:46:00.0000000,"490 Walnut St, Los Angeles, CA 90001"
278841.0,USB-C Charging Cable,1.0,11.949999809265137,2028-11-19 09:07:00.0000000,"847 Dogwood St, San Francisco, CA 94016"
278842.0,AA Batteries (4-pack),1.0,3.8399999141693115,2006-11-19 00:37:00.0000000,"487 Lincoln St, New York City, NY 10001"
278843.0,USB-C Charging Cable,1.0,11.949999809265137,2007-11-19 11:59:00.0000000,"435 Hill St, Portland, ME 04101"
278844.0,20in Monitor,1.0,109.98999786376953,2024-11-19 12:37:00.0000000,"944 Madison St, Los Angeles, CA 90001"
278845.0,Lightning Charging Cable,1.0,14.949999809265137,2009-11-19 11:46:00.0000000,"497 6th St, Boston, MA 02215"
278846.0,Lightning Charging Cable,1.0,14.949999809265137,2025-11-19 22:05:00.0000000,"84 1st St, Los Angeles, CA 90001"
278847.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 13:52:00.0000000,"903 Madison St, Boston, MA 02215"
278848.0,Flatscreen TV,1.0,300.0,2023-11-19 16:40:00.0000000,"140 West St, Austin, TX 73301"
278849.0,AAA Batteries (4-pack),1.0,2.990000009536743,2016-11-19 11:49:00.0000000,"984 Washington St, Seattle, WA 98101"
278850.0,USB-C Charging Cable,1.0,11.949999809265137,2021-11-19 14:25:00.0000000,"555 Cherry St, San Francisco, CA 94016"
278851.0,Apple Airpods Headphones,1.0,150.0,2008-11-19 19:49:00.0000000,"687 Maple St, Los Angeles, CA 90001"
278852.0,AAA Batteries (4-pack),1.0,2.990000009536743,2012-11-19 16:53:00.0000000,"998 Hill St, Seattle, WA 98101"
278853.0,AAA Batteries (4-pack),1.0,2.990000009536743,2020-11-19 19:01:00.0000000,"591 Washington St, San Francisco, CA 94016"
278854.0,27in 4K Gaming Monitor,1.0,389.989990234375,2004-11-19 00:24:00.0000000,"952 Dogwood St, Portland, OR 97035"
278855.0,AA Batteries (4-pack),1.0,3.8399999141693115,2021-11-19 21:32:00.0000000,"193 Maple St, New York City, NY 10001"
278856.0,Apple Airpods Headphones,1.0,150.0,2010-11-19 22:27:00.0000000,"788 North St, New York City, NY 10001"
278857.0,USB-C Charging Cable,1.0,11.949999809265137,2030-11-19 15:37:00.0000000,"150 Wilson St, Los Angeles, CA 90001"
278857.0,AAA Batteries (4-pack),2.0,2.990000009536743,2030-11-19 15:37:00.0000000,"150 Wilson St, Los Angeles, CA 90001"
278858.0,USB-C Charging Cable,1.0,11.949999809265137,2016-11-19 13:23:00.0000000,"690 Spruce St, San Francisco, CA 94016"
278859.0,27in FHD Monitor,1.0,149.99000549316406,2021-11-19 22:29:00.0000000,"30 West St, Dallas, TX 75001"
,,,,,
278860.0,Wired Headphones,2.0,11.989999771118164,2022-11-19 21:45:00.0000000,"389 Madison St, Boston, MA 02215"
278861.0,AA Batteries (4-pack),2.0,3.8399999141693115,2024-11-19 16:18:00.0000000,"485 Jefferson St, New York City, NY 10001"
278862.0,Wired Headphones,1.0,11.989999771118164,2004-11-19 09:22:00.0000000,"351 Spruce St, Portland, ME 04101"
278863.0,Wired Headphones,1.0,11.989999771118164,2021-11-19 16:29:00.0000000,"511 10th St, Los Angeles, CA 90001"
278864.0,Apple Airpods Headphones,1.0,150.0,2009-11-19 19:29:00.0000000,"67 Meadow St, San Francisco, CA 94016"
278865.0,27in 4K Gaming Monitor,1.0,389.989990234375,2014-11-19 17:44:00.0000000,"518 Center St, New York City, NY 10001"
278866.0,USB-C Charging Cable,1.0,11.949999809265137,2012-11-19 23:44:00.0000000,"755 2nd St, San Francisco, CA 94016"
278867.0,Apple Airpods Headphones,1.0,150.0,2013-11-19 11:55:00.0000000,"249 Madison St, Atlanta, GA 30301"
278868.0,Wired Headphones,1.0,11.989999771118164,2012-11-19 22:27:00.0000000,"614 Maple St, New York City, NY 10001"
278869.0,Lightning Charging Cable,1.0,14.949999809265137,2022-11-19 12:18:00.0000000,"164 North St, Dallas, TX 75001"
278870.0,Bose SoundSport Headphones,1.0,99.98999786376953,2029-11-19 19:53:00.0000000,"921 Meadow St, Seattle, WA 98101"
278871.0,34in Ultrawide Monitor,1.0,379.989990234375,2022-11-19 14:01:00.0000000,"95 Willow St, Dallas, TX 75001"
278872.0,iPhone,1.0,700.0,2002-11-19 10:46:00.0000000,"916 North St, Portland, OR 97035"
278873.0,Lightning Charging Cable,1.0,14.949999809265137,2028-11-19 22:30:00.0000000,"206 Willow St, Portland, OR 97035"
278874.0,Lightning Charging Cable,1.0,14.949999809265137,2013-11-19 17:58:00.0000000,"828 Spruce St, Austin, TX 73301"
278875.0,USB-C Charging Cable,1.0,11.949999809265137,2026-11-19 11:09:00.0000000,"832 Sunset St, Los Angeles, CA 90001"
278876.0,Bose SoundSport Headphones,1.0,99.98999786376953,2027-11-19 17:31:00.0000000,"174 Main St, Portland, OR 97035"
278877.0,34in Ultrawide Monitor,1.0,379.989990234375,2024-11-19 20:08:00.0000000,"684 Madison St, Atlanta, GA 30301"
278878.0,AAA Batteries (4-pack),1.0,2.990000009536743,2007-11-19 16:06:00.0000000,"515 1st St, New York City, NY 10001"
278879.0,27in 4K Gaming Monitor,1.0,389.989990234375,2021-11-19 23:35:00.0000000,"738 6th St, San Francisco, CA 94016"
278880.0,Apple Airpods Headphones,1.0,150.0,2016-11-19 13:07:00.0000000,"531 Ridge St, San Francisco, CA 94016"
278881.0,20in Monitor,1.0,109.98999786376953,2022-11-19 11:30:00.0000000,"695 Jefferson St, New York City, NY 10001"
278882.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-11-19 20:31:00.0000000,"469 8th St, San Francisco, CA 94016"
278883.0,Wired Headphones,2.0,11.989999771118164,2028-11-19 23:11:00.0000000,"153 Washington St, San Francisco, CA 94016"
278884.0,Flatscreen TV,1.0,300.0,2009-11-19 23:48:00.0000000,"288 Washington St, Portland, OR 97035"
278885.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 18:53:00.0000000,"129 Ridge St, Austin, TX 73301"
278886.0,USB-C Charging Cable,1.0,11.949999809265137,2017-11-19 13:44:00.0000000,"315 Elm St, San Francisco, CA 94016"
278887.0,AA Batteries (4-pack),1.0,3.8399999141693115,2018-11-19 14:55:00.0000000,"281 1st St, Atlanta, GA 30301"
278888.0,AA Batteries (4-pack),1.0,3.8399999141693115,2024-11-19 15:44:00.0000000,"447 Cherry St, Los Angeles, CA 90001"
278889.0,USB-C Charging Cable,1.0,11.949999809265137,2030-11-19 08:39:00.0000000,"171 13th St, Los Angeles, CA 90001"
278890.0,Apple Airpods Headphones,1.0,150.0,2026-11-19 11:27:00.0000000,"673 West St, Seattle, WA 98101"
278891.0,Flatscreen TV,1.0,300.0,2004-11-19 12:19:00.0000000,"116 5th St, San Francisco, CA 94016"
278892.0,USB-C Charging Cable,1.0,11.949999809265137,2008-11-19 12:10:00.0000000,"214 North St, Dallas, TX 75001"
278893.0,AA Batteries (4-pack),1.0,3.8399999141693115,2021-11-19 18:39:00.0000000,"39 Church St, Los Angeles, CA 90001"
278894.0,Bose SoundSport Headphones,1.0,99.98999786376953,2016-11-19 10:06:00.0000000,"334 Pine St, Dallas, TX 75001"
278895.0,USB-C Charging Cable,1.0,11.949999809265137,2025-11-19 17:28:00.0000000,"24 West St, Los Angeles, CA 90001"
278896.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-11-19 19:10:00.0000000,"906 North St, New York City, NY 10001"
278897.0,27in FHD Monitor,1.0,149.99000549316406,2021-11-19 13:42:00.0000000,"277 Hill St, San Francisco, CA 94016"
278898.0,34in Ultrawide Monitor,1.0,379.989990234375,2002-11-19 20:23:00.0000000,"938 6th St, Los Angeles, CA 90001"
278899.0,AA Batteries (4-pack),1.0,3.8399999141693115,2010-11-19 20:51:00.0000000,"328 1st St, Portland, OR 97035"
278900.0,Bose SoundSport Headphones,1.0,99.98999786376953,2013-11-19 18:34:00.0000000,"948 North St, Boston, MA 02215"
278901.0,Lightning Charging Cable,1.0,14.949999809265137,2026-11-19 19:08:00.0000000,"423 7th St, Los Angeles, CA 90001"
278902.0,ThinkPad Laptop,1.0,999.989990234375,2022-11-19 17:49:00.0000000,"117 4th St, San Francisco, CA 94016"
278903.0,Google Phone,1.0,600.0,2005-11-19 17:19:00.0000000,"478 Dogwood St, San Francisco, CA 94016"
278904.0,AAA Batteries (4-pack),1.0,2.990000009536743,2003-11-19 13:57:00.0000000,"396 Cedar St, Atlanta, GA 30301"
278905.0,AAA Batteries (4-pack),4.0,2.990000009536743,2004-11-19 14:13:00.0000000,"458 Meadow St, Portland, OR 97035"
278906.0,Lightning Charging Cable,1.0,14.949999809265137,2004-11-19 14:51:00.0000000,"873 Hickory St, Boston, MA 02215"
278907.0,USB-C Charging Cable,1.0,11.949999809265137,2009-11-19 16:43:00.0000000,"697 West St, Dallas, TX 75001"
278908.0,27in 4K Gaming Monitor,1.0,389.989990234375,2013-11-19 17:19:00.0000000,"256 Adams St, Seattle, WA 98101"
278909.0,Lightning Charging Cable,1.0,14.949999809265137,2010-11-19 19:25:00.0000000,"250 South St, Los Angeles, CA 90001"
278910.0,USB-C Charging Cable,1.0,11.949999809265137,2002-11-19 20:45:00.0000000,"42 12th St, Boston, MA 02215"
278911.0,Macbook Pro Laptop,1.0,1700.0,2024-11-19 13:03:00.0000000,"244 Walnut St, Los Angeles, CA 90001"
278912.0,AAA Batteries (4-pack),2.0,2.990000009536743,2008-11-19 11:02:00.0000000,"319 Cherry St, Los Angeles, CA 90001"
278913.0,Lightning Charging Cable,1.0,14.949999809265137,2001-11-19 10:21:00.0000000,"868 Elm St, Seattle, WA 98101"
278914.0,Wired Headphones,1.0,11.989999771118164,2030-11-19 15:01:00.0000000,"222 Pine St, Boston, MA 02215"
278915.0,AA Batteries (4-pack),3.0,3.8399999141693115,2011-11-19 18:39:00.0000000,"267 North St, Los Angeles, CA 90001"
278916.0,Apple Airpods Headphones,1.0,150.0,2024-11-19 21:17:00.0000000,"561 7th St, San Francisco, CA 94016"
278917.0,Apple Airpods Headphones,1.0,150.0,2019-11-19 22:08:00.0000000,"787 Wilson St, Seattle, WA 98101"
278918.0,Apple Airpods Headphones,1.0,150.0,2001-11-19 09:49:00.0000000,"325 Pine St, Austin, TX 73301"
278919.0,Lightning Charging Cable,1.0,14.949999809265137,2005-11-19 19:44:00.0000000,"378 Ridge St, New York City, NY 10001"
278920.0,AA Batteries (4-pack),2.0,3.8399999141693115,2018-11-19 12:55:00.0000000,"886 Hill St, Seattle, WA 98101"
278921.0,Wired Headphones,1.0,11.989999771118164,2019-11-19 18:32:00.0000000,"427 10th St, Austin, TX 73301"
278922.0,27in FHD Monitor,1.0,149.99000549316406,2006-11-19 15:35:00.0000000,"143 10th St, San Francisco, CA 94016"
278923.0,AA Batteries (4-pack),1.0,3.8399999141693115,2004-11-19 11:14:00.0000000,"898 Chestnut St, Boston, MA 02215"
278924.0,Google Phone,1.0,600.0,2016-11-19 21:36:00.0000000,"796 12th St, Dallas, TX 75001"
278925.0,27in 4K Gaming Monitor,1.0,389.989990234375,2011-11-19 23:52:00.0000000,"236 2nd St, Los Angeles, CA 90001"
278926.0,LG Washing Machine,1.0,600.0,2021-11-19 13:11:00.0000000,"772 Maple St, Boston, MA 02215"
278927.0,Wired Headphones,1.0,11.989999771118164,2026-11-19 09:54:00.0000000,"919 12th St, Atlanta, GA 30301"
,,,,,
278928.0,AAA Batteries (4-pack),1.0,2.990000009536743,2004-11-19 20:46:00.0000000,"380 Willow St, San Francisco, CA 94016"
278929.0,USB-C Charging Cable,1.0,11.949999809265137,2023-11-19 18:52:00.0000000,"472 2nd St, San Francisco, CA 94016"
278930.0,AAA Batteries (4-pack),1.0,2.990000009536743,2030-11-19 19:49:00.0000000,"352 11th St, San Francisco, CA 94016"
278931.0,ThinkPad Laptop,1.0,999.989990234375,2024-11-19 14:13:00.0000000,"493 Center St, Boston, MA 02215"
278932.0,AA Batteries (4-pack),2.0,3.8399999141693115,2026-11-19 13:47:00.0000000,"385 4th St, New York City, NY 10001"
278933.0,USB-C Charging Cable,1.0,11.949999809265137,2017-11-19 11:28:00.0000000,"611 Lake St, San Francisco, CA 94016"
278934.0,USB-C Charging Cable,1.0,11.949999809265137,2013-11-19 17:07:00.0000000,"187 Lakeview St, San Francisco, CA 94016"
278935.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-11-19 21:04:00.0000000,"845 Jackson St, Seattle, WA 98101"
278936.0,AA Batteries (4-pack),3.0,3.8399999141693115,2004-11-19 20:12:00.0000000,"167 9th St, San Francisco, CA 94016"
278937.0,Wired Headphones,1.0,11.989999771118164,2030-11-19 17:37:00.0000000,"968 South St, San Francisco, CA 94016"
278938.0,ThinkPad Laptop,1.0,999.989990234375,2002-11-19 18:52:00.0000000,"198 Maple St, San Francisco, CA 94016"
278939.0,Apple Airpods Headphones,1.0,150.0,2017-11-19 09:51:00.0000000,"191 14th St, Seattle, WA 98101"
278940.0,Apple Airpods Headphones,1.0,150.0,2023-11-19 10:51:00.0000000,"140 2nd St, Boston, MA 02215"
278940.0,AAA Batteries (4-pack),4.0,2.990000009536743,2023-11-19 10:51:00.0000000,"140 2nd St, Boston, MA 02215"
278941.0,27in 4K Gaming Monitor,1.0,389.989990234375,2009-11-19 04:37:00.0000000,"330 Elm St, New York City, NY 10001"
278942.0,27in FHD Monitor,1.0,149.99000549316406,2013-11-19 18:37:00.0000000,"111 Dogwood St, San Francisco, CA 94016"
278943.0,USB-C Charging Cable,1.0,11.949999809265137,2004-11-19 09:47:00.0000000,"108 Lake St, Boston, MA 02215"
278944.0,Google Phone,1.0,600.0,2014-11-19 22:19:00.0000000,"600 Willow St, Portland, OR 97035"
278944.0,Bose SoundSport Headphones,1.0,99.98999786376953,2014-11-19 22:19:00.0000000,"600 Willow St, Portland, OR 97035"
278945.0,Wired Headphones,1.0,11.989999771118164,2022-11-19 02:20:00.0000000,"602 Johnson St, San Francisco, CA 94016"
278946.0,iPhone,1.0,700.0,2019-11-19 18:25:00.0000000,"361 9th St, San Francisco, CA 94016"
278946.0,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 18:25:00.0000000,"361 9th St, San Francisco, CA 94016"
278946.0,Wired Headphones,1.0,11.989999771118164,2019-11-19 18:25:00.0000000,"361 9th St, San Francisco, CA 94016"
278947.0,Apple Airpods Headphones,1.0,150.0,2025-11-19 11:14:00.0000000,"322 Madison St, New York City, NY 10001"
278948.0,ThinkPad Laptop,1.0,999.989990234375,2017-11-19 15:17:00.0000000,"464 Chestnut St, Boston, MA 02215"
278949.0,Lightning Charging Cable,1.0,14.949999809265137,2002-11-19 18:13:00.0000000,"813 Park St, Los Angeles, CA 90001"
278950.0,Apple Airpods Headphones,1.0,150.0,2029-11-19 10:39:00.0000000,"260 River St, Boston, MA 02215"
278951.0,Lightning Charging Cable,1.0,14.949999809265137,2007-11-19 17:03:00.0000000,"401 13th St, Boston, MA 02215"
278952.0,AAA Batteries (4-pack),1.0,2.990000009536743,2017-11-19 12:04:00.0000000,"947 5th St, Atlanta, GA 30301"
278953.0,AAA Batteries (4-pack),1.0,2.990000009536743,2011-11-19 13:52:00.0000000,"919 North St, San Francisco, CA 94016"
278954.0,AA Batteries (4-pack),1.0,3.8399999141693115,2013-11-19 11:42:00.0000000,"536 Forest St, Dallas, TX 75001"
278955.0,USB-C Charging Cable,1.0,11.949999809265137,2014-11-19 23:48:00.0000000,"271 Meadow St, Seattle, WA 98101"
278956.0,AA Batteries (4-pack),1.0,3.8399999141693115,2022-11-19 09:57:00.0000000,"894 Maple St, San Francisco, CA 94016"
278957.0,USB-C Charging Cable,1.0,11.949999809265137,2003-11-19 20:00:00.0000000,"740 Forest St, Los Angeles, CA 90001"
278958.0,Lightning Charging Cable,2.0,14.949999809265137,2022-11-19 12:20:00.0000000,"106 North St, Los Angeles, CA 90001"
278959.0,Apple Airpods Headphones,1.0,150.0,2012-11-19 15:52:00.0000000,"206 West St, Los Angeles, CA 90001"
278960.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-11-19 22:33:00.0000000,"386 Church St, Seattle, WA 98101"
278961.0,AAA Batteries (4-pack),1.0,2.990000009536743,2021-11-19 10:00:00.0000000,"250 Madison St, Boston, MA 02215"
278962.0,Vareebadd Phone,1.0,400.0,2001-11-19 21:16:00.0000000,"583 Adams St, Los Angeles, CA 90001"
278963.0,Bose SoundSport Headphones,1.0,99.98999786376953,2029-11-19 21:52:00.0000000,"957 South St, San Francisco, CA 94016"
278964.0,Flatscreen TV,1.0,300.0,2013-11-19 03:56:00.0000000,"200 Madison St, Dallas, TX 75001"
278965.0,AAA Batteries (4-pack),2.0,2.990000009536743,2017-11-19 11:29:00.0000000,"744 Main St, San Francisco, CA 94016"
278966.0,AAA Batteries (4-pack),1.0,2.990000009536743,2004-11-19 16:57:00.0000000,"188 Jefferson St, Atlanta, GA 30301"
278967.0,Flatscreen TV,1.0,300.0,2005-11-19 09:53:00.0000000,"803 Wilson St, New York City, NY 10001"
278968.0,AAA Batteries (4-pack),2.0,2.990000009536743,2030-11-19 09:38:00.0000000,"923 Maple St, San Francisco, CA 94016"
278969.0,27in FHD Monitor,1.0,149.99000549316406,2017-11-19 13:36:00.0000000,"589 13th St, Atlanta, GA 30301"
278970.0,Google Phone,1.0,600.0,2021-11-19 13:36:00.0000000,"21 14th St, San Francisco, CA 94016"
278970.0,USB-C Charging Cable,1.0,11.949999809265137,2021-11-19 13:36:00.0000000,"21 14th St, San Francisco, CA 94016"
278971.0,27in 4K Gaming Monitor,1.0,389.989990234375,2011-11-19 14:49:00.0000000,"868 8th St, Atlanta, GA 30301"
278972.0,AA Batteries (4-pack),3.0,3.8399999141693115,2011-11-19 09:45:00.0000000,"817 Spruce St, Boston, MA 02215"
278973.0,27in 4K Gaming Monitor,1.0,389.989990234375,2027-11-19 13:52:00.0000000,"808 Walnut St, Boston, MA 02215"
278974.0,Apple Airpods Headphones,1.0,150.0,2008-11-19 11:25:00.0000000,"81 North St, San Francisco, CA 94016"
278975.0,Bose SoundSport Headphones,1.0,99.98999786376953,2019-11-19 00:29:00.0000000,"387 Forest St, Boston, MA 02215"
278976.0,AAA Batteries (4-pack),1.0,2.990000009536743,2029-11-19 20:55:00.0000000,"676 Sunset St, Los Angeles, CA 90001"
278977.0,AAA Batteries (4-pack),2.0,2.990000009536743,2027-11-19 09:57:00.0000000,"121 5th St, New York City, NY 10001"
278978.0,USB-C Charging Cable,1.0,11.949999809265137,2020-11-19 16:02:00.0000000,"13 Cherry St, San Francisco, CA 94016"
278979.0,AA Batteries (4-pack),1.0,3.8399999141693115,2002-11-19 18:49:00.0000000,"383 River St, Portland, OR 97035"
278980.0,USB-C Charging Cable,1.0,11.949999809265137,2029-11-19 05:20:00.0000000,"893 Chestnut St, San Francisco, CA 94016"
278981.0,Flatscreen TV,1.0,300.0,2002-11-19 21:34:00.0000000,"25 7th St, San Francisco, CA 94016"
278982.0,AAA Batteries (4-pack),1.0,2.990000009536743,2001-11-19 13:41:00.0000000,"648 Jackson St, Los Angeles, CA 90001"
278983.0,ThinkPad Laptop,1.0,999.989990234375,2017-11-19 05:33:00.0000000,"392 4th St, Atlanta, GA 30301"
278984.0,ThinkPad Laptop,1.0,999.989990234375,2010-11-19 11:05:00.0000000,"877 Lincoln St, Dallas, TX 75001"
278985.0,Lightning Charging Cable,1.0,14.949999809265137,2008-11-19 11:22:00.0000000,"357 10th St, Seattle, WA 98101"
278986.0,AA Batteries (4-pack),1.0,3.8399999141693115,2012-11-19 13:50:00.0000000,"161 Center St, Boston, MA 02215"
278987.0,Lightning Charging Cable,1.0,14.949999809265137,2005-11-19 21:38:00.0000000,"704 11th St, Boston, MA 02215"
278988.0,USB-C Charging Cable,1.0,11.949999809265137,2015-11-19 16:36:00.0000000,"589 Elm St, Boston, MA 02215"
278989.0,Flatscreen TV,1.0,300.0,2009-11-19 19:24:00.0000000,"218 Willow St, San Francisco, CA 94016"
278990.0,Bose SoundSport Headphones,1.0,99.98999786376953,2026-11-19 12:29:00.0000000,"50 Cedar St, Los Angeles, CA 90001"
278991.0,USB-C Charging Cable,1.0,11.949999809265137,2012-11-19 06:53:00.0000000,"3 South St, New York City, NY 10001"
278992.0,LG Dryer,1.0,600.0,2013-11-19 19:40:00.0000000,"456 West St, Boston, MA 02215"
278993.0,Lightning Charging Cable,1.0,14.949999809265137,2030-11-19 03:42:00.0000000,"403 Chestnut St, New York City, NY 10001"
278994.0,Flatscreen TV,1.0,300.0,2011-11-19 19:36:00.0000000,"774 Lake St, New York City, NY 10001"
278995.0,27in FHD Monitor,1.0,149.99000549316406,2017-11-19 21:05:00.0000000,"828 Walnut St, Seattle, WA 98101"
278996.0,34in Ultrawide Monitor,1.0,379.989990234375,2026-11-19 19:23:00.0000000,"762 Madison St, Portland, OR 97035"
278997.0,Bose SoundSport Headphones,1.0,99.98999786376953,2001-11-19 22:17:00.0000000,"821 Elm St, San Francisco, CA 94016"
278998.0,AA Batteries (4-pack),1.0,3.8399999141693115,2006-11-19 22:21:00.0000000,"85 Walnut St, San Francisco, CA 94016"
278999.0,Lightning Charging Cable,2.0,14.949999809265137,2010-11-19 07:13:00.0000000,"90 5th St, Seattle, WA 98101"
279000.0,ThinkPad Laptop,1.0,999.989990234375,2022-11-19 09:09:00.0000000,"83 River St, New York City, NY 10001"
279001.0,AAA Batteries (4-pack),1.0,2.990000009536743,2018-11-19 14:34:00.0000000,"569 Highland St, San Francisco, CA 94016"
